Name,Following,Followers,Likes,Views,V_Date,V_Likes,V_Comments
addisonre  ,2337,86.7M,5.6B,27.9M,2020-8-2,3.9M,39.3K
addisonre  ,2337,86.7M,5.6B,34.6M,2020-8-2,5.1M,57.4K
addisonre  ,2337,86.7M,5.6B,25.3M,2020-8-1,3.7M,57.8K
addisonre  ,2337,86.7M,5.6B,32.6M,2020-8-1,4.3M,43.7K
addisonre  ,2337,86.7M,5.6B,39.8M,2020-8-1,6.6M,118.8K
addisonre  ,2337,86.7M,5.6B,23.1M,2020-8-1,3.3M,31.5K
addisonre  ,2337,86.7M,5.6B,23.6M,2020-8-1,3.6M,45.5K
addisonre  ,2337,86.7M,5.6B,25M,2020-8-1,3.2M,36K
addisonre  ,2337,86.7M,5.6B,22.5M,2020-7-31,3.5M,42K
addisonre  ,2337,86.7M,5.6B,33.1M,2020-7-31,5.4M,44.2K
addisonre  ,2337,86.7M,5.6B,44.2M,2020-7-30,6.2M,117.8K
addisonre  ,2337,86.7M,5.6B,44.4M,2020-7-30,8.5M,61.2K
addisonre  ,2337,86.7M,5.6B,46.1M,2020-7-30,6.6M,83.3K
addisonre  ,2337,86.7M,5.6B,39.1M,2020-7-29,6.2M,47.6K
addisonre  ,2337,86.7M,5.6B,45M,2020-7-29,7.6M,49.4K
addisonre  ,2337,86.7M,5.6B,25.6M,2020-7-27,3.7M,58K
addisonre  ,2337,86.7M,5.6B,20.2M,2020-7-27,3M,33K
addisonre  ,2337,86.7M,5.6B,22.8M,2020-7-27,3.5M,39.3K
addisonre  ,2337,86.7M,5.6B,77.9M,2020-7-27,8.5M,128.8K
addisonre  ,2337,86.7M,5.6B,46.3M,2020-7-27,7.1M,55.6K
addisonre  ,2337,86.7M,5.6B,23.4M,2020-7-26,3.2M,32.2K
addisonre  ,2337,86.7M,5.6B,67.2M,2020-7-26,8.8M,63.8K
addisonre  ,2337,86.7M,5.6B,39.6M,2020-7-25,5.6M,72.8K
addisonre  ,2337,86.7M,5.6B,35.7M,2020-7-24,4.9M,39.8K
addisonre  ,2337,86.7M,5.6B,65.3M,2020-7-24,8.8M,143.6K
addisonre  ,2337,86.7M,5.6B,61M,2020-7-23,6.9M,88.2K
addisonre  ,2337,86.7M,5.6B,40.2M,2020-7-23,5M,44.6K
addisonre  ,2337,86.7M,5.6B,48.7M,2020-7-23,7M,91.3K
addisonre  ,2337,86.7M,5.6B,31M,2020-7-23,4.6M,123.8K
addisonre  ,2337,86.7M,5.6B,50.2M,2020-7-23,7M,75.4K
addisonre  ,2337,86.7M,5.6B,45.4M,2020-7-22,6.7M,76.8K
addisonre  ,2337,86.7M,5.6B,32.3M,2020-7-21,3.9M,49K
addisonre  ,2337,86.7M,5.6B,69M,2020-7-21,9M,142.1K
addisonre  ,2337,86.7M,5.6B,29M,2020-7-20,3.5M,55.7K
addisonre  ,2337,86.7M,5.6B,77.8M,2020-7-20,8.2M,65.9K
addisonre  ,2337,86.7M,5.6B,26.5M,2020-7-20,3.4M,16.6K
addisonre  ,2337,86.7M,5.6B,37M,2020-7-19,4.9M,54.4K
addisonre  ,2337,86.7M,5.6B,45.4M,2020-7-19,6.1M,73.9K
addisonre  ,2337,86.7M,5.6B,96.8M,2020-7-19,8.4M,57.1K
addisonre  ,2337,86.7M,5.6B,29M,2020-7-18,4.5M,35.5K
addisonre  ,2337,86.7M,5.6B,66.6M,2020-7-18,9M,83K
addisonre  ,2337,86.7M,5.6B,59M,2020-7-17,6.5M,57.2K
addisonre  ,2337,86.7M,5.6B,31.7M,2020-7-17,4.6M,49.2K
addisonre  ,2337,86.7M,5.6B,26.5M,2020-7-17,3.9M,46.2K
addisonre  ,2337,86.7M,5.6B,28.6M,2020-7-17,4M,43.8K
addisonre  ,2337,86.7M,5.6B,53.6M,2020-7-17,6.5M,74.5K
addisonre  ,2337,86.7M,5.6B,63.8M,2020-7-17,8.2M,121.5K
addisonre  ,2337,86.7M,5.6B,23.3M,2020-7-16,3.3M,20.9K
addisonre  ,2337,86.7M,5.6B,44.9M,2020-7-15,6.5M,50.3K
addisonre  ,2337,86.7M,5.6B,86.2M,2020-7-14,10.6M,70.9K
addisonre  ,2337,86.7M,5.6B,29.6M,2020-7-14,4.8M,41.3K
addisonre  ,2337,86.7M,5.6B,29.4M,2020-7-13,5M,81.4K
addisonre  ,2337,86.7M,5.6B,30M,2020-7-13,4.4M,60.6K
addisonre  ,2337,86.7M,5.6B,74.6M,2020-7-13,8M,80.2K
addisonre  ,2337,86.7M,5.6B,27.4M,2020-7-12,4M,50.2K
addisonre  ,2337,86.7M,5.6B,47.6M,2020-7-11,8.1M,120.1K
addisonre  ,2337,86.7M,5.6B,41.1M,2020-7-11,6.3M,120.4K
addisonre  ,2337,86.7M,5.6B,62.3M,2020-7-10,9.3M,468.3K
addisonre  ,2337,86.7M,5.6B,96.5M,2020-6-29,10.9M,564.2K
addisonre  ,2337,86.7M,5.6B,58.4M,2020-6-28,5.9M,82.6K
addisonre  ,2337,86.7M,5.6B,75.1M,2020-6-27,7.7M,65K
addisonre  ,2337,86.7M,5.6B,54.7M,2020-6-27,6.8M,45.5K
addisonre  ,2337,86.7M,5.6B,47.6M,2020-6-27,5.5M,46.1K
addisonre  ,2337,86.7M,5.6B,45.7M,2020-6-27,5M,26.7K
addisonre  ,2337,86.7M,5.6B,72.8M,2020-6-27,11.1M,94.6K
addisonre  ,2337,86.7M,5.6B,33.4M,2020-6-27,4.1M,29.3K
addisonre  ,2337,86.7M,5.6B,48.3M,2020-6-27,6M,45.1K
addisonre  ,2337,86.7M,5.6B,56.1M,2020-6-27,8.1M,91.7K
addisonre  ,2337,86.7M,5.6B,49.7M,2020-6-26,5.5M,56.8K
addisonre  ,2337,86.7M,5.6B,43.2M,2020-6-24,5.8M,57.8K
addisonre  ,2337,86.7M,5.6B,65M,2020-6-24,8.1M,64.4K
addisonre  ,2337,86.7M,5.6B,32.8M,2020-6-24,4.4M,38.2K
addisonre  ,2337,86.7M,5.6B,35.2M,2020-6-24,5.7M,42.2K
addisonre  ,2337,86.7M,5.6B,52M,2020-6-24,6.6M,68.5K
addisonre  ,2337,86.7M,5.6B,37.7M,2020-6-24,4.2M,30.8K
addisonre  ,2337,86.7M,5.6B,60.9M,2020-6-22,7.3M,67.6K
addisonre  ,2337,86.7M,5.6B,47.5M,2020-6-22,6.9M,128.6K
addisonre  ,2337,86.7M,5.6B,28.5M,2020-6-22,3.4M,22.6K
addisonre  ,2337,86.7M,5.6B,43.2M,2020-6-21,5.6M,36.3K
addisonre  ,2337,86.7M,5.6B,32M,2020-6-21,4.5M,33K
addisonre  ,2337,86.7M,5.6B,37.5M,2020-6-21,5.6M,78.9K
addisonre  ,2337,86.7M,5.6B,35.3M,2020-6-21,5.4M,59.1K
addisonre  ,2337,86.7M,5.6B,40.7M,2020-6-21,6.4M,65.2K
addisonre  ,2337,86.7M,5.6B,41.2M,2020-6-21,6.7M,32.9K
addisonre  ,2337,86.7M,5.6B,59.1M,2020-6-21,9.1M,109.6K
addisonre  ,2337,86.7M,5.6B,38.1M,2020-6-20,4.9M,41.1K
addisonre  ,2337,86.7M,5.6B,44.2M,2020-6-20,7.5M,65K
addisonre  ,2337,86.7M,5.6B,73.7M,2020-6-20,8.1M,84K
addisonre  ,2337,86.7M,5.6B,49.4M,2020-6-19,6.2M,43.3K
addisonre  ,2337,86.7M,5.6B,40.4M,2020-6-19,5.1M,24.8K
addisonre  ,2337,86.7M,5.6B,49.3M,2020-6-19,5.7M,27.7K
addisonre  ,2337,86.7M,5.6B,73.3M,2020-6-19,8.3M,43.9K
addisonre  ,2337,86.7M,5.6B,38.7M,2020-6-19,5.5M,33.2K
addisonre  ,2337,86.7M,5.6B,34.5M,2020-6-17,4.8M,62.9K
addisonre  ,2337,86.7M,5.6B,35.6M,2020-6-17,5.3M,57.8K
addisonre  ,2337,86.7M,5.6B,65.2M,2020-6-17,7.3M,175.4K
addisonre  ,2337,86.7M,5.6B,55.7M,2020-6-16,8.2M,59.1K
addisonre  ,2337,86.7M,5.6B,35.5M,2020-6-16,5.4M,44.7K
addisonre  ,2337,86.7M,5.6B,40.3M,2020-6-15,5.7M,59.1K
addisonre  ,2337,86.7M,5.6B,50.7M,2020-6-12,5.5M,81.2K
addisonre  ,2337,86.7M,5.6B,83.4M,2020-6-12,9M,115.5K
addisonre  ,2337,86.7M,5.6B,211M,2020-6-12,18.7M,229.9K
addisonre  ,2337,86.7M,5.6B,108.2M,2020-6-12,11.8M,61.1K
addisonre  ,2337,86.7M,5.6B,35M,2020-6-11,3.7M,30.4K
addisonre  ,2337,86.7M,5.6B,53.9M,2020-6-11,5.7M,47.3K
addisonre  ,2337,86.7M,5.6B,31.5M,2020-6-10,3.7M,37.9K
addisonre  ,2337,86.7M,5.6B,61.7M,2020-6-10,6.8M,43.8K
addisonre  ,2337,86.7M,5.6B,48.8M,2020-6-10,6.7M,47.9K
addisonre  ,2337,86.7M,5.6B,96.6M,2020-6-10,9.3M,60.4K
addisonre  ,2337,86.7M,5.6B,62M,2020-6-10,8.2M,134K
addisonre  ,2337,86.7M,5.6B,40.9M,2020-6-10,5.1M,39.9K
addisonre  ,2337,86.7M,5.6B,30.9M,2020-6-9,4.3M,33.8K
addisonre  ,2337,86.7M,5.6B,65.6M,2020-6-8,10.3M,82.7K
addisonre  ,2337,86.7M,5.6B,35.9M,2020-6-8,4.7M,32.3K
addisonre  ,2337,86.7M,5.6B,47.1M,2020-6-7,6M,41.7K
addisonre  ,2337,86.7M,5.6B,43.4M,2020-6-7,5.7M,67.8K
addisonre  ,2337,86.7M,5.6B,64.4M,2020-6-6,9M,99.3K
addisonre  ,2337,86.7M,5.6B,60.5M,2020-6-6,8.1M,141.7K
addisonre  ,2337,86.7M,5.6B,46.8M,2020-6-1,6.4M,106.4K
addisonre  ,2337,86.7M,5.6B,43.3M,2020-5-30,7M,85K
addisonre  ,2337,86.7M,5.6B,30.1M,2020-5-30,3.5M,34.2K
addisonre  ,2337,86.7M,5.6B,43.3M,2020-5-28,4.9M,56.2K
addisonre  ,2337,86.7M,5.6B,55.7M,2020-5-28,7.1M,94K
addisonre  ,2337,86.7M,5.6B,77.3M,2020-5-28,8M,76.5K
addisonre  ,2337,86.7M,5.6B,59.7M,2020-5-28,7.1M,77.4K
addisonre  ,2337,86.7M,5.6B,33.5M,2020-5-28,4M,55.9K
addisonre  ,2337,86.7M,5.6B,34.9M,2020-5-28,4.4M,226.3K
addisonre  ,2337,86.7M,5.6B,25.8M,2020-5-28,3.3M,34.7K
addisonre  ,2337,86.7M,5.6B,25.9M,2020-5-26,3.8M,66.7K
addisonre  ,2337,86.7M,5.6B,28.3M,2020-5-26,3.8M,48.5K
addisonre  ,2337,86.7M,5.6B,25M,2020-5-26,3.7M,40.3K
addisonre  ,2337,86.7M,5.6B,20.6M,2020-5-26,2.8M,27K
addisonre  ,2337,86.7M,5.6B,27.6M,2020-5-26,3.5M,48.6K
addisonre  ,2337,86.7M,5.6B,29.7M,2020-5-26,3.8M,30.9K
addisonre  ,2337,86.7M,5.6B,43.8M,2020-5-24,5.4M,51.8K
addisonre  ,2337,86.7M,5.6B,74.4M,2020-5-24,8.1M,95.9K
addisonre  ,2337,86.7M,5.6B,32M,2020-5-23,4M,48.9K
addisonre  ,2337,86.7M,5.6B,33.2M,2020-5-22,3.9M,51.6K
addisonre  ,2337,86.7M,5.6B,35.7M,2020-5-22,4.4M,42.1K
addisonre  ,2337,86.7M,5.6B,72.2M,2020-5-22,6.8M,53.4K
addisonre  ,2337,86.7M,5.6B,32.1M,2020-5-22,3.7M,39.8K
addisonre  ,2337,86.7M,5.6B,23.7M,2020-5-22,3.5M,29.6K
addisonre  ,2337,86.7M,5.6B,32.3M,2020-5-21,5.7M,42.9K
addisonre  ,2337,86.7M,5.6B,27M,2020-5-21,3.2M,38.8K
addisonre  ,2337,86.7M,5.6B,39.9M,2020-5-20,4.7M,41.8K
addisonre  ,2337,86.7M,5.6B,43.5M,2020-5-20,6.6M,50.7K
addisonre  ,2337,86.7M,5.6B,31M,2020-5-19,3.7M,43.2K
addisonre  ,2337,86.7M,5.6B,21M,2020-5-19,3.1M,27.7K
addisonre  ,2337,86.7M,5.6B,22.9M,2020-5-19,3.5M,20.9K
addisonre  ,2337,86.7M,5.6B,38.7M,2020-5-19,4.6M,24.6K
addisonre  ,2337,86.7M,5.6B,22M,2020-5-19,3.4M,33.8K
addisonre  ,2337,86.7M,5.6B,32.3M,2020-5-19,5.2M,38.8K
addisonre  ,2337,86.7M,5.6B,23.4M,2020-5-19,3.8M,22.3K
addisonre  ,2337,86.7M,5.6B,30M,2020-5-18,4.1M,49K
addisonre  ,2337,86.7M,5.6B,46.2M,2020-5-17,7.2M,81.1K
addisonre  ,2337,86.7M,5.6B,19.8M,2020-5-17,3.1M,40.2K
addisonre  ,2337,86.7M,5.6B,27.3M,2020-5-16,4M,33.8K
addisonre  ,2337,86.7M,5.6B,33.8M,2020-5-16,6M,52.9K
addisonre  ,2337,86.7M,5.6B,26.6M,2020-5-16,3.8M,33.2K
addisonre  ,2337,86.7M,5.6B,19.9M,2020-5-16,3.3M,24.8K
addisonre  ,2337,86.7M,5.6B,21.6M,2020-5-16,3.3M,44.1K
addisonre  ,2337,86.7M,5.6B,22.4M,2020-5-16,3.8M,40K
addisonre  ,2337,86.7M,5.6B,39.1M,2020-5-14,6.8M,62.6K
addisonre  ,2337,86.7M,5.6B,54.7M,2020-5-14,7.8M,58.4K
addisonre  ,2337,86.7M,5.6B,32.7M,2020-5-14,4M,100K
addisonre  ,2337,86.7M,5.6B,26.7M,2020-5-14,4.3M,51.5K
addisonre  ,2337,86.7M,5.6B,70.2M,2020-5-14,7.9M,52.1K
addisonre  ,2337,86.7M,5.6B,22.6M,2020-5-13,3.9M,57.5K
addisonre  ,2337,86.7M,5.6B,23.4M,2020-5-13,3.1M,27.2K
addisonre  ,2337,86.7M,5.6B,19.6M,2020-5-13,2.9M,22.4K
addisonre  ,2337,86.7M,5.6B,27.3M,2020-5-12,4M,48.2K
addisonre  ,2337,86.7M,5.6B,37.3M,2020-5-12,5.7M,189K
addisonre  ,2337,86.7M,5.6B,24.5M,2020-5-12,3.1M,43.8K
addisonre  ,2337,86.7M,5.6B,25.4M,2020-5-11,3.6M,26.1K
addisonre  ,2337,86.7M,5.6B,19M,2020-5-11,2.7M,22.9K
addisonre  ,2337,86.7M,5.6B,18.1M,2020-5-11,2.5M,19.4K
addisonre  ,2337,86.7M,5.6B,43.7M,2020-5-11,6.3M,78.3K
addisonre  ,2337,86.7M,5.6B,29.4M,2020-5-10,4.9M,64K
addisonre  ,2337,86.7M,5.6B,26.9M,2020-5-10,2.7M,15.6K
addisonre  ,2337,86.7M,5.6B,29.6M,2020-5-10,4.6M,25.1K
addisonre  ,2337,86.7M,5.6B,48M,2020-5-10,7.2M,35.2K
addisonre  ,2337,86.7M,5.6B,21.7M,2020-5-9,3.9M,61.3K
addisonre  ,2337,86.7M,5.6B,26.7M,2020-5-9,4.7M,39.7K
addisonre  ,2337,86.7M,5.6B,18.4M,2020-5-8,2.7M,26.6K
addisonre  ,2337,86.7M,5.6B,21.9M,2020-5-8,3.6M,30.9K
addisonre  ,2337,86.7M,5.6B,20.4M,2020-5-8,3.2M,19K
addisonre  ,2337,86.7M,5.6B,20.2M,2020-5-8,4.1M,35.3K
addisonre  ,2337,86.7M,5.6B,32.2M,2020-5-7,6.6M,45.2K
addisonre  ,2337,86.7M,5.6B,25M,2020-5-7,4.3M,43.7K
addisonre  ,2337,86.7M,5.6B,28.7M,2020-5-7,5.1M,34.3K
addisonre  ,2337,86.7M,5.6B,16.2M,2020-5-7,2.7M,24.3K
addisonre  ,2337,86.7M,5.6B,23.7M,2020-5-7,4.2M,33.2K
addisonre  ,2337,86.7M,5.6B,19.5M,2020-5-6,3.3M,55.7K
addisonre  ,2337,86.7M,5.6B,20.5M,2020-5-6,3.2M,39.4K
addisonre  ,2337,86.7M,5.6B,16.7M,2020-5-6,2.4M,32.4K
addisonre  ,2337,86.7M,5.6B,24.8M,2020-5-5,3.9M,53.5K
addisonre  ,2337,86.7M,5.6B,44.9M,2020-5-5,7M,63.7K
addisonre  ,2337,86.7M,5.6B,15.7M,2020-5-5,2.2M,29K
addisonre  ,2337,86.7M,5.6B,34.5M,2020-5-5,5.6M,36K
addisonre  ,2337,86.7M,5.6B,21.9M,2020-5-5,3.4M,20.5K
addisonre  ,2337,86.7M,5.6B,14.6M,2020-5-5,2.1M,21.1K
addisonre  ,2337,86.7M,5.6B,26.8M,2020-5-4,4.9M,56.7K
addisonre  ,2337,86.7M,5.6B,24.1M,2020-5-4,4.1M,24.2K
addisonre  ,2337,86.7M,5.6B,20.6M,2020-5-4,3.4M,31.4K
addisonre  ,2337,86.7M,5.6B,41.4M,2020-5-4,5M,30.9K
addisonre  ,2337,86.7M,5.6B,22M,2020-5-4,4.1M,40.4K
addisonre  ,2337,86.7M,5.6B,49.9M,2020-5-4,6.5M,72.6K
addisonre  ,2337,86.7M,5.6B,26.6M,2020-5-4,4.6M,33.3K
addisonre  ,2337,86.7M,5.6B,46.9M,2020-5-4,4M,31K
addisonre  ,2337,86.7M,5.6B,43.1M,2020-5-4,4.5M,42K
addisonre  ,2337,86.7M,5.6B,27.9M,2020-5-3,3.2M,33.5K
addisonre  ,2337,86.7M,5.6B,13.1M,2020-5-2,1.7M,22.4K
addisonre  ,2337,86.7M,5.6B,34.7M,2020-5-2,5M,100.7K
addisonre  ,2337,86.7M,5.6B,31.1M,2020-5-2,3.3M,27.8K
addisonre  ,2337,86.7M,5.6B,29.7M,2020-5-2,6M,44.1K
addisonre  ,2337,86.7M,5.6B,37.7M,2020-5-1,5.5M,27.4K
addisonre  ,2337,86.7M,5.6B,21.2M,2020-5-1,3.9M,26.6K
addisonre  ,2337,86.7M,5.6B,23.7M,2020-5-1,3.6M,40.7K
addisonre  ,2337,86.7M,5.6B,24.9M,2020-5-1,4.4M,39.6K
addisonre  ,2337,86.7M,5.6B,22.1M,2020-5-1,3.9M,74.9K
addisonre  ,2337,86.7M,5.6B,16.1M,2020-4-30,1.9M,16.4K
addisonre  ,2337,86.7M,5.6B,17.3M,2020-4-30,2.8M,39.4K
addisonre  ,2337,86.7M,5.6B,17.9M,2020-4-29,2.6M,31.3K
addisonre  ,2337,86.7M,5.6B,38.4M,2020-4-29,4.8M,31.2K
addisonre  ,2337,86.7M,5.6B,25.8M,2020-4-29,3.6M,33.2K
addisonre  ,2337,86.7M,5.6B,35M,2020-4-29,4.4M,59.2K
addisonre  ,2337,86.7M,5.6B,24.2M,2020-4-28,3.4M,26.6K
addisonre  ,2337,86.7M,5.6B,33M,2020-4-28,4.1M,39.9K
addisonre  ,2337,86.7M,5.6B,32.4M,2020-4-28,5.2M,38.7K
addisonre  ,2337,86.7M,5.6B,22.6M,2020-4-28,3.3M,24K
addisonre  ,2337,86.7M,5.6B,33.3M,2020-4-28,4.7M,73.9K
addisonre  ,2337,86.7M,5.6B,18.9M,2020-4-28,3M,27.1K
addisonre  ,2337,86.7M,5.6B,23.5M,2020-4-27,3.3M,34.1K
addisonre  ,2337,86.7M,5.6B,25.3M,2020-4-27,3.3M,32.7K
addisonre  ,2337,86.7M,5.6B,29M,2020-4-26,5M,72K
addisonre  ,2337,86.7M,5.6B,35M,2020-4-26,4.9M,34.6K
addisonre  ,2337,86.7M,5.6B,25.4M,2020-4-26,4.4M,57K
addisonre  ,2337,86.7M,5.6B,14.2M,2020-4-26,1.8M,23.6K
addisonre  ,2337,86.7M,5.6B,22.9M,2020-4-26,3.7M,44.4K
addisonre  ,2337,86.7M,5.6B,20.9M,2020-4-25,3.3M,51.6K
addisonre  ,2337,86.7M,5.6B,25M,2020-4-25,3.6M,24.8K
addisonre  ,2337,86.7M,5.6B,42.8M,2020-4-25,5.4M,41.9K
addisonre  ,2337,86.7M,5.6B,25.2M,2020-4-25,3.6M,24.8K
addisonre  ,2337,86.7M,5.6B,30.3M,2020-4-25,4.9M,47.8K
addisonre  ,2337,86.7M,5.6B,26.7M,2020-4-24,4.3M,53.4K
addisonre  ,2337,86.7M,5.6B,38.9M,2020-4-24,4.2M,31.9K
addisonre  ,2337,86.7M,5.6B,27.9M,2020-4-24,3.4M,20.6K
addisonre  ,2337,86.7M,5.6B,12.8M,2020-4-24,1.8M,13.5K
addisonre  ,2337,86.7M,5.6B,29.1M,2020-4-24,5.5M,33.9K
addisonre  ,2337,86.7M,5.6B,23.7M,2020-4-24,3M,25.6K
addisonre  ,2337,86.7M,5.6B,32.8M,2020-4-23,4.3M,39.4K
addisonre  ,2337,86.7M,5.6B,14.2M,2020-4-23,1.9M,21.9K
addisonre  ,2337,86.7M,5.6B,22.5M,2020-4-22,3M,45.8K
addisonre  ,2337,86.7M,5.6B,18.2M,2020-4-22,2.2M,20.9K
addisonre  ,2337,86.7M,5.6B,35.8M,2020-4-22,5.8M,55.4K
addisonre  ,2337,86.7M,5.6B,27.7M,2020-4-21,3.4M,36.1K
addisonre  ,2337,86.7M,5.6B,22.3M,2020-4-21,3.3M,28.6K
addisonre  ,2337,86.7M,5.6B,24.7M,2020-4-21,3.3M,36.5K
addisonre  ,2337,86.7M,5.6B,31.9M,2020-4-21,4.6M,58.7K
addisonre  ,2337,86.7M,5.6B,16.3M,2020-4-21,1.9M,32.4K
addisonre  ,2337,86.7M,5.6B,40.8M,2020-4-21,7M,25.2K
addisonre  ,2337,86.7M,5.6B,21.4M,2020-4-21,3M,26.3K
addisonre  ,2337,86.7M,5.6B,19.6M,2020-4-20,2.5M,31.7K
addisonre  ,2337,86.7M,5.6B,14.9M,2020-4-20,2M,21.8K
addisonre  ,2337,86.7M,5.6B,25.3M,2020-4-20,3.8M,41.5K
addisonre  ,2337,86.7M,5.6B,40.7M,2020-4-19,6.6M,76.6K
addisonre  ,2337,86.7M,5.6B,37.5M,2020-4-19,6M,40.7K
addisonre  ,2337,86.7M,5.6B,16.2M,2020-4-19,2.3M,26.9K
addisonre  ,2337,86.7M,5.6B,22.2M,2020-4-19,2.7M,35.3K
addisonre  ,2337,86.7M,5.6B,25.8M,2020-4-19,3.9M,47.3K
addisonre  ,2337,86.7M,5.6B,26.1M,2020-4-19,3.4M,20.3K
addisonre  ,2337,86.7M,5.6B,22.5M,2020-4-19,2.9M,40.3K
addisonre  ,2337,86.7M,5.6B,19.6M,2020-4-19,3M,22.9K
addisonre  ,2337,86.7M,5.6B,27M,2020-4-19,3.9M,20.5K
addisonre  ,2337,86.7M,5.6B,20.4M,2020-4-19,2.8M,20.9K
addisonre  ,2337,86.7M,5.6B,27M,2020-4-19,3.9M,22.9K
addisonre  ,2337,86.7M,5.6B,26.7M,2020-4-18,3.3M,50.1K
addisonre  ,2337,86.7M,5.6B,66.5M,2020-4-18,8.6M,48.2K
addisonre  ,2337,86.7M,5.6B,31.8M,2020-4-17,4M,34K
addisonre  ,2337,86.7M,5.6B,20.8M,2020-4-17,3M,31.5K
addisonre  ,2337,86.7M,5.6B,24.5M,2020-4-17,3.6M,25.6K
addisonre  ,2337,86.7M,5.6B,20.8M,2020-4-17,3.3M,20K
addisonre  ,2337,86.7M,5.6B,27.1M,2020-4-17,3.9M,40.5K
addisonre  ,2337,86.7M,5.6B,19.2M,2020-4-17,2.5M,20.6K
addisonre  ,2337,86.7M,5.6B,20.8M,2020-4-16,3M,34.1K
addisonre  ,2337,86.7M,5.6B,23.8M,2020-4-16,3.6M,51.2K
addisonre  ,2337,86.7M,5.6B,24.2M,2020-4-16,3.3M,27.2K
addisonre  ,2337,86.7M,5.6B,28M,2020-4-15,4.1M,48.9K
addisonre  ,2337,86.7M,5.6B,29.3M,2020-4-15,4M,42.5K
addisonre  ,2337,86.7M,5.6B,26.2M,2020-4-15,3.4M,27.8K
addisonre  ,2337,86.7M,5.6B,41.4M,2020-4-15,5.1M,71K
addisonre  ,2337,86.7M,5.6B,58.5M,2020-4-15,6.5M,67.5K
addisonre  ,2337,86.7M,5.6B,31.3M,2020-4-14,5M,48.3K
addisonre  ,2337,86.7M,5.6B,19.5M,2020-4-14,2.9M,34.7K
addisonre  ,2337,86.7M,5.6B,26M,2020-4-14,2.8M,31.3K
addisonre  ,2337,86.7M,5.6B,31.1M,2020-4-13,4.3M,42.6K
addisonre  ,2337,86.7M,5.6B,28.5M,2020-4-13,4M,39.8K
addisonre  ,2337,86.7M,5.6B,20.2M,2020-4-13,3M,37K
addisonre  ,2337,86.7M,5.6B,19.2M,2020-4-13,3.3M,41.3K
addisonre  ,2337,86.7M,5.6B,20.4M,2020-4-12,2.9M,38.1K
addisonre  ,2337,86.7M,5.6B,17.2M,2020-4-12,2.5M,29.6K
addisonre  ,2337,86.7M,5.6B,25M,2020-4-12,3.6M,29.9K
addisonre  ,2337,86.7M,5.6B,12.6M,2020-4-12,1.8M,18.8K
addisonre  ,2337,86.7M,5.6B,18.9M,2020-4-12,2.6M,28.2K
addisonre  ,2337,86.7M,5.6B,14M,2020-4-12,2.3M,32.8K
addisonre  ,2337,86.7M,5.6B,24.1M,2020-4-12,3.3M,30.4K
addisonre  ,2337,86.7M,5.6B,32.1M,2020-4-11,6.4M,131.6K
addisonre  ,2337,86.7M,5.6B,20.9M,2020-4-11,3.3M,28.7K
addisonre  ,2337,86.7M,5.6B,17.6M,2020-4-11,2.9M,28.1K
addisonre  ,2337,86.7M,5.6B,18.1M,2020-4-11,3.1M,16.3K
addisonre  ,2337,86.7M,5.6B,35.4M,2020-4-11,4.6M,33.6K
addisonre  ,2337,86.7M,5.6B,19.1M,2020-4-11,2.8M,24.6K
addisonre  ,2337,86.7M,5.6B,11.9M,2020-4-11,1.8M,24.4K
addisonre  ,2337,86.7M,5.6B,25.4M,2020-4-11,3.4M,32.5K
addisonre  ,2337,86.7M,5.6B,36.1M,2020-4-10,5.6M,48K
addisonre  ,2337,86.7M,5.6B,12.3M,2020-4-10,1.7M,21.3K
addisonre  ,2337,86.7M,5.6B,11.3M,2020-4-9,1.4M,17.8K
addisonre  ,2337,86.7M,5.6B,16.8M,2020-4-9,2.5M,20.9K
addisonre  ,2337,86.7M,5.6B,16.7M,2020-4-9,2.7M,44.7K
addisonre  ,2337,86.7M,5.6B,37.3M,2020-4-9,4.7M,48.6K
addisonre  ,2337,86.7M,5.6B,14M,2020-4-9,2.1M,15.2K
addisonre  ,2337,86.7M,5.6B,13.5M,2020-4-9,2.2M,35.1K
addisonre  ,2337,86.7M,5.6B,23.4M,2020-4-9,4M,33.2K
addisonre  ,2337,86.7M,5.6B,14.9M,2020-4-8,2.4M,25.7K
addisonre  ,2337,86.7M,5.6B,54.4M,2020-4-8,9.3M,223.2K
addisonre  ,2337,86.7M,5.6B,21.5M,2020-4-8,3M,28.1K
addisonre  ,2337,86.7M,5.6B,25.8M,2020-4-8,5.1M,48.6K
addisonre  ,2337,86.7M,5.6B,14M,2020-4-8,2.3M,25.1K
addisonre  ,2337,86.7M,5.6B,9.6M,2020-4-8,1.4M,17K
addisonre  ,2337,86.7M,5.6B,16.2M,2020-4-8,2.3M,27.9K
addisonre  ,2337,86.7M,5.6B,16.2M,2020-4-8,2.6M,28.4K
addisonre  ,2337,86.7M,5.6B,25.5M,2020-4-7,3.6M,26.3K
addisonre  ,2337,86.7M,5.6B,18.9M,2020-4-7,3M,20.2K
addisonre  ,2337,86.7M,5.6B,12.4M,2020-4-7,2.1M,23.1K
addisonre  ,2337,86.7M,5.6B,10.9M,2020-4-7,1.8M,22.4K
addisonre  ,2337,86.7M,5.6B,29.2M,2020-4-7,5.1M,23.6K
addisonre  ,2337,86.7M,5.6B,20.2M,2020-4-7,3.4M,31.3K
addisonre  ,2337,86.7M,5.6B,47.5M,2020-4-7,6.9M,68.7K
